"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"神奈川県","藤沢市","菖蒲沢","","823","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","825","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","830","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","831","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","833","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","836","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","837","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","839","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","840","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","841","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","842","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","843","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","844","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","845","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","葛原","","2269","9","-66048.9","-35651","35.404018","139.440824","0","0","0","0"
"神奈川県","藤沢市","葛原","","2321","9","-66048.9","-35651","35.404018","139.440824","0","0","0","0"
"神奈川県","藤沢市","葛原","","2322","9","-66048.9","-35651","35.404018","139.440824","0","1","0","0"
"神奈川県","藤沢市","葛原","","2324","9","-66048.9","-35651","35.404018","139.440824","0","1","0","0"
"神奈川県","藤沢市","葛原","","2327","9","-66048.9","-35651","35.404018","139.440824","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","737","9","-66207.9","-35623.2","35.402586","139.441137","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","740","9","-66217.2","-35559.9","35.402504","139.441834","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","742","9","-66217.2","-35559.9","35.402504","139.441834","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","62","9","-66421.8","-36969.2","35.400609","139.426328","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","67","9","-66421.8","-36969.2","35.400609","139.426328","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4356","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4411","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4820","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4852","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4921","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4954","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4958","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4968","9","-67227","-36722","35.39336","139.429085","0","1","0","0"
"神奈川県","藤沢市","打戻","","2048","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2058","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2060","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2072","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2073","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2074","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2075","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2077","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2087","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2088","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2090","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2091","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2093","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2094","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2095","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2099","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2107","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2112","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2116","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2117","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2123","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2125","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","打戻","","2126","9","-66727","-37110.6","35.397853","139.424785","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4665","9","-66690.6","-37005.7","35.398185","139.425938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4775","9","-66690.6","-37005.7","35.398185","139.425938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4793","9","-66690.6","-37005.7","35.398185","139.425938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","4813","9","-66690.6","-37005.7","35.398185","139.425938","0","1","0","0"
"神奈川県","藤沢市","用田","","497","9","-66203.4","-37408.5","35.402561","139.421481","0","1","0","0"
"神奈川県","藤沢市","用田","","498","9","-66203.4","-37408.5","35.402561","139.421481","0","1","0","0"
"神奈川県","藤沢市","用田","","500","9","-66203.4","-37408.5","35.402561","139.421481","0","1","0","0"
"神奈川県","藤沢市","打戻","","1953","9","-66260.4","-37434.9","35.402046","139.421194","0","1","0","0"
"神奈川県","藤沢市","用田","","593","9","-66076.1","-37959.7","35.403688","139.415407","0","1","0","0"
"神奈川県","藤沢市","用田","","594","9","-66076.1","-37959.7","35.403688","139.415407","0","1","0","0"
"神奈川県","藤沢市","打戻","","1898","9","-66094.1","-37931.3","35.403527","139.415721","0","1","0","0"
"神奈川県","藤沢市","打戻","","1899","9","-66094.1","-37931.3","35.403527","139.415721","0","1","0","0"
"神奈川県","藤沢市","用田","","596","9","-66125.6","-38023.6","35.403239","139.414706","0","0","0","0"
"神奈川県","藤沢市","宮原","","3626","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3630","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3631","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3632","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3633","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3634","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3650","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","宮原","","3651","9","-66176.6","-38049.6","35.402778","139.414422","0","1","0","0"
"神奈川県","藤沢市","打戻","","1542","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1545","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1613","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1675","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1676","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1677","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1678","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1685","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1686","9","-66615.3","-37967.6","35.398827","139.415345","0","0","0","0"
"神奈川県","藤沢市","打戻","","1689","9","-66615.3","-37967.6","35.398827","139.415345","0","0","0","0"
"神奈川県","藤沢市","打戻","","1712","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1713","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1715","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1716","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1719","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1768","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","打戻","","1772","9","-66615.3","-37967.6","35.398827","139.415345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","15","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","獺郷","","17","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","獺郷","","21","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","獺郷","","23","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","獺郷","","25","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","獺郷","","26","9","-66765.7","-38095.9","35.397467","139.41394","0","1","0","0"
"神奈川県","藤沢市","宮原","","3480","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","宮原","","3481","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","宮原","","3482","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","宮原","","3486","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","宮原","","3488","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","宮原","","3489","9","-66654.2","-38459.3","35.398458","139.409934","0","1","0","0"
"神奈川県","藤沢市","獺郷","","119","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","125","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","126","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","127","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","128","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","129","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","138","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","139","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","142","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","143","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","144","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","145","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","146","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","148","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","150","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","151","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","156","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","165","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","166","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","169","9","-66703.7","-38402","35.398014","139.410567","0","1","0","0"
"神奈川県","藤沢市","獺郷","","79","9","-66616.1","-38339.3","35.398806","139.411254","0","1","0","0"
"神奈川県","藤沢市","宮原","","3496","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3497","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3499","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3500","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3505","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3506","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3509","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3512","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3513","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3514","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3516","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3518","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3519","9","-66562.1","-38342.3","35.399292","139.411218","0","1","0","0"
"神奈川県","藤沢市","宮原","","3468","9","-66747.8","-38537.8","35.397611","139.409074","0","1","0","0"
"神奈川県","藤沢市","宮原","","3470","9","-66747.8","-38537.8","35.397611","139.409074","0","1","0","0"
